28678,A.1.700,LETTER TO EUGÉNIE PRENDERGAST
28679,A.1.701,LETTER TO EUGÉNIE PRENDERGAST (ILLEGIBLE SIGNATURE) FROM PARIS WITH ENVELOPE
28680,A.1.702,"NEWSPAPER CLIPPING FROM UNKNOWN WINTER PARK, FLORIDA NEWSPAPER"
28681,A.1.703,CHRISTMAS CARD
28682,A.1.704,GET-WELL SKETCH AND POEM TO CHARLES PRENDERGAST
28683,A.1.705,LETTER AND SKETCH TO CHARLES PRENDERGAST
28684,A.1.706,BIRTHDAY DRAWING FOR EUGÉNIE PRENDERGAST CREATED BY ROBERT BRADY
28685,A.1.707,"WATERCOLOR, PEN AND INK SKETCH OF VENICE CREATED BY ROBERT BRADY"
28686,A.1.708,BIRTHDAY CARD FOR EUGÉNIE PRENDERGAST CREATED BY ROBERT BRADY
28687,A.1.709,NEWSPAPER PAGE
28688,A.1.710,THE HARTFORD TIMES NEWSPAPER CLIPPING
28689,A.1.711.A,"MORNING GLOBE, NEWSPAPER CLIPPING, BOSTON, MA"
28690,A.1.712,TELEGRAM TO EUGÉNIE PRENDERGAST FROM VIOLETTE DE MAZIA
28691,A.1.713,NEW YORK TIMES - LETTERS TO THE EDITOR
28692,A.1.714,"PHOTOGRAPH OF ""COUSIN HELEN"""
28693,A.1.715,TAX RETURN FOR EUGÉNIE PRENDERGAST FOR DEPARTING ALIENS
28694,A.1.670.B,CARD WITH RIBBON (WAR MEDAL?)
28695,A.1.670.C,"NOTATION OF DATE, LOCATION, AND TIME OF DEATH OF HENRI VANKEMMEL"
28696,A.1.671.B,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28697,A.1.671.C,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28698,A.1.671.D,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28699,A.1.671.E,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28700,A.1.671.F,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28701,A.1.671.G,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28702,A.1.671.H,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28703,A.1.671.I,"POSTCARDS OF AMBLENY CEMETARY, BAILLEUL, OUTTERSTEENE & MALO-LES-BAINS"
28704,A.1.672.B,EMILE VERWAERDE
28705,A.1.672.C,EMILE VERWAERDE
28706,TL.2012.62,NULL
28707,A.1.674.B,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28708,A.1.674.C,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28709,A.1.674.D,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28710,A.1.674.E,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28711,A.1.674.F,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28712,A.1.674.G,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28713,A.1.674.H,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28714,A.1.674.I,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28715,A.1.674.J,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28716,A.1.674.K,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28717,A.1.674.L,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28718,A.1.674.M,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28719,A.1.674.N,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28720,A.1.674.O,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28721,A.1.674.P,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28722,A.1.674.Q,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28723,A.1.674.R,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28724,A.1.674.S,"RELIGIOUS CARD (MASS, FIRST COMMUNION, ETC.)"
28725,A.1.683.B,LETTER FROM LOUIS VAN KEMMEL AND MARIE VAN KEMMEL [EUGÉNIE PRENDERGAST'S BROTHER AND SISTER]
28726,A.1.683.C,LETTER FROM LOUIS VANKEMMEL AND MARIE VANKEMMEL [EUGÉNIE PRENDERGAST'S BROTHER AND SISTER]
28727,A.1.686.B,MASS CARD FOR PIERRE VANKEMMEL [EUGÉNIE PRENDERGAST'S FATHER]
28728,A.1.688.B,FRENCH DRIVER'S LICENSES FOR  EUGÉNIE PRENDERGAST WITH ENVELOPE
28729,A.1.688.C,ENVELOPE FOR FRENCH DRIVER'S LICENSES FOR EUGENIE AND CHARLES PRENDERGAST
28730,A.1.691.B,DEPOSIT RECEIPT
28731,A.1.691.C,BUSINESS CARD FOR SINGER SEWING MACHINE CO.
28732,A.1.692.B,BILL FOR CLOTHING FROM B. RULLE
28733,A.1.711.B,"MORNING GLOBE, NEWSPAPER CLIPPING, BOSTON, MA"
28734,A.1.716,"EUGÉNIE, MARIE, AND LOUIS OR HENRI VANKEMMEL"
28735,A.1.717,FOUR WOMEN AND A DOG (EUGÉNIE VANKEMMEL IS SECOND ON LEFT)
28736,A.1.718,LOUIS OR HENRI VANKEMMEL
28737,A.1.719,COUSIN (?) VANWAERDE
28738,A.1.720,CHARLES GATENBY
28739,A.1.721,CHARLES (UNKNOWN LAST NAME)
28740,A.1.722,CHARLES GATENBY AND GEORGE (UNKNOWN LAST NAME)
28741,A.1.723,LOUIS VANKEMMEL (EUGÉNIE PRENDERGAST'S BROTHER)
28742,A.1.724,LOUIS VANKEMMEL
28743,A.1.725,PAUL AND RENE (UNKNOWN LAST NAME)
28744,A.1.726,JEANNE BRUN
28745,A.1.727,JEANNE BRUN
28746,A.1.728.A,UNKNOWN FRIENDS OR RELATIVES; GROUP OF WOMEN
28747,A.1.729.A,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES ON MOTORCYCLE
28748,A.1.730.A,THE S/S FRANCE
28749,A.1.731.A,"1930 SERIES INCLUDING VAN WYCK BROOKS, WALTER PACH, EUGÉNIE PRENDERGAST, GLADYS BROOKS, CHARLES PRENDERGAST, AND MRS. PACH"
28750,A.1.732,EUGÉNIE PRENDERGAST
28751,A.1.733.A,CHARLES PRENDERGAST
28752,A.1.734.A,EUGÉNIE PRENDERGAST
28753,A.1.735.A,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST SEATED AT OUTDOOR TABLE IN CARCASSONE
28754,A.1.736.A,SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; WOMAN STANDING IN FRONT OF HOUSE
28755,A.1.737.A,CHARLES PRENDERGAST; SEATED OUTDOORS
28756,A.1.738.A,PRENDERGAST CARS; CHARLES PRENDERGAST IN CAR
28757,A.1.739.A,MARYLAND SERIES; HOUSE
28758,A.1.740.A,"CHARLES PRENDERGAST'S ""HILLTOWN""; CHARLES PRENDERGAST HOLDING ""HILLTOWN"""
28759,A.1.741,CHARLES PRENDERGAST SEATED ON BENCH READING PAPER
28760,A.1.742.A,SERIES INCLUDING EUGÉNIE AND CHARLES PRENDERGAST AND FRANCINE BREHON (EUGÉNIE PRENDERGAST'S COUSIN VISITING FROM FRANCE); EUGÉNIE PRENDERGAST AND FRANCINE BEHON
28761,A.1.743.A,"SERIES INCLUDING EUGÉNIE AND CHARLES PRENDERGAST AND M.D.C. AND ELIZABETH CRAWFORD; (L TO R) CHARLES PRENDERGAST, M.D.C. CRAWFORD, EUGÉNIE PRENDERGAST"
28762,A.1.744.A,"SERIES INCLUDING VALHALLA, NY, VERMONT, CONNECTICUT, AND NEW HAMPSHIRE; COUPLE IN FIELD"
28763,A.1.745.A,"VISITING THE GLACKENS IN NEW HAMPSHIRE; (L-R) LENNA GLACKENS, CHARLES PRENDERGAST"
28764,A.1.746,"LEFT TO RIGHT: WALTER PACH, UNKNOWN WOMAN, MRS. PACH, WILLIAM GLACKENS, EDITH GLACKENS"
28765,A.1.747,EUGÉNIE PRENDERGAST TAKEN AT CROOKED MILE ROAD RESIDENCE
28766,A.1.748.A,"PORCH OF CROOKED MILE RD. RESIDENCE INCLUDING CHARLES PRENDERGAST, EUGÉNIE PRENDERGAST AND MR. AND MRS. HANSON; (L TO R) MRS. HANSON, CHARLES PRENDERGAST, EUGÉNIE PRENDERGAST, AND MR. HANSON "
28767,A.1.749.A,"SERIES INCLUDING CHARLES PRENDERGAST, EUGENIE PRENDERGAST, AND ANTOINETTE MAYNARD IN VERMONT, CONCORD, MA AND WEST MEDFORD, MA; (L TO R) ANTOINETTE MAYNARD AND CHARLES PRENDERGAST IN FRONT OF A MONUMENT CONCORD, MA"
28768,A.1.750.A,SERIES INCLUDING CHARLES PRENDERGAST AND ANTOINETTE MAYNARD AT CROOKED MILE ROAD ON ANTOINETTE'S 16TH BIRTHDAY; ANTOINETTE MAYNARD
28769,A.1.751.A,"SERIES INCLUDING ANTOINETTE MAYNARD, CHARLES PRENDERGAST, EUGÉNIE PRENDERGAST, AND CLAUDINE (PRENDERGAST'S MAID); (L TO R) ANTOINETTE MAYNARD, CHARLES PRENDERGAST"
28770,A.1.752.A,"SERIES OF CHARLES PRENDERGAST AND M.D.C. CRAWFORD IN GARDEN AT CROOKED MILE ROAD, WESTPORT, CT; (L TO R) M.D.C. CRAWFORD, CHARLES PRENDERGAST"
28771,A.1.753.A,"SERIES INCLUDING EUGÉNIE PRENDERGAST AND ANTOINETTE MAYNARD AT CROOKED MILE ROAD; (L TO R) EUGÉNIE PRENDERGAST, ANTOINETTE MAYNARD"
28772,A.1.754,PHOTOGRAPH OF BIRTHDAY CARD TO ANTOINETTE MAYNARD MADE BY CHARLES PRENDERGAST
28773,A.1.755.A,SKETCHES USED AS GUIDES FOR MIRROR FOR ANTOINETTE MAYNARD
28774,A.1.756.A,"SERIES AT CROOKED MILE ROAD, WESTPORT, CT INCLUDING M.D.C. CRAWFORD, ANTOINETTE MAYNARD, AND CHARLES PRENDERGAST; (L TO R) M.D.C. CRAWFORD, ANTOINETTE MAYNARD, CHARLES PRENDERGAST IN FRONT OF HOUSE"
28775,A.1.757.A,"SERIES INCLUDING ANTOINETTE MAYNARD, CHARLES PRENDERGAST, EUGÉNIE PRENDERGAST, ELIZABETH CRAWFORD AND MARION TRAVIS; ANTOINETTE MAYNARD STANDING OUTSIDE HOUSE"
28776,A.1.758.A,"SERIES OF GARDENS AT CROOKED MILE ROAD, WESTPORT, CT INCLUDING BIRD BATH CREATED BY CHARLES PRENDERGAST; GARDEN"
28777,A.1.759.A,CHARLES PRENDERGAST AND EUGÉNIE PRENDERGAST AT CROOKED MILE ROAD; CHARLES PRENDERGAST
28778,A.1.760.A,"HOUSE ON CROOKED MILE ROAD, WESTPORT, CT AT VARIOUS TIMES OF THE YEAR"
28779,A.1.761,NEWSPAPER PAGE FROM NEW YORK TIMES SUNDAY REAL ESTATE SECTION DISPLAYING AD FOR PRENDERGAST'S CROOKED MILE ROAD HOUSE
28780,A.1.762.A,EUGÉNIE PRENDERGAST RELATIVES IN FRANCE; COUPLE
28781,A.1.763,GEORGE VAN KEMMEL (COUSIN OF EUGÉNIE PRENDERGAST)
28782,A.1.764.A,"APARTMENT OF MADAME VERLET, PARIS; INTERIOR"
28783,A.1.765.A,"VARIOUS LOCATIONS INCLUDING NAPLES, FLORIDA; EUGÉNIE PRENDERGAST NEXT TO CAR"
28784,A.1.766,"EUGÉNIE PRENDERGAST IN VENICE, ITALY"
28785,A.1.767,"""QUAKER GROUP"""
28786,A.1.768.A,EUGÉNIE PRENDERGAST AND VARIOUS INDIVIDUALS AT HER WILTON TERRACE HOME; HOUSE EXTERIOR
28787,A.1.769.A,HOME OF VAN WYCK AND GLADYS BROOKS; EUGÉNIE PRENDERGAST
28788,A.1.770,NEWSPAPER CLIPPING FROM NEW YORK TIMES ABOUT THE VAN WYCK BROOKS HOUSE
28789,A.1.771,"COURTYARD, CHURCH"
28790,A.1.772,CHURCH INTERIOR
28791,A.1.773.A,EUGÉNIE PRENDERGAST'S HOUSE ON WILTON TERRACE
28792,A.1.774,EUGÉNIE PRENDERGAST
28793,A.1.775.A,"THANKSGIVING 1956, EUGÉNIE PRENDERGAST ON BEACH ON LONG ISLAND SOUND"
28794,A.1.776.A,EUGÉNIE PRENDERGAST VACATIONING WITH FRIENDS; EUGÉNIE PRENDERGAST AT OCEAN
28795,A.1.777,"NEWSPAPER CLIPPING ANNOUNCING MARRIAGE OF PIERRE VAN KEMMEL (SON OF EUGÉNIE PRENDERGAST'S COUSIN, HENRI) TO MARIE-AGNES MASTOU"
28796,A.1.778.A,EUGÉNIE PRENDERGAST AND FRIENDS IN CALIFORNIA (LOS ANGELES AND SANTA BARBARA); EUGÉNIE PRENDERGAST WITH FRIEND AT POOL
28797,A.1.779.A,"VENICE, ITALY INCLUDING ROBERT BRADY, JOHN BRADY AND SISTER; SISTER (LEFT) AND JOHN BRADY(RIGHT)"
28798,A.1.780,HOUSE ON WILTON TERRACE
28799,A.1.781,EUGÉNIE PRENDERGAST IN MADRID
28800,A.1.782.A,"EUGÉNIE PRENDERGAST AND ROBERT BRADY AT A RESTAURANT IN SEGOVIA, SPAIN"
28801,A.1.783.A,EUGÉNIE PRENDERGAST ON FRONT STOOP OF HER WILTON TERRACE HOME
28802,A.1.784,EUGÉNIE PRENDERGAST AND ROBERT BRADY IN MEXICO
28803,A.1.785,EUGÉNIE PRENDERGAST IN MEXICO
28804,A.1.786,EUGÉNIE PRENDERGAST AND ROBERT BRADY
28805,A.1.787.A,EUGÉNIE PRENDERGAST AND WILTON TERRACE HOME; WILTON TERRACE HOME EXTERIOR
28807,A.1.789.A,EUGÉNIE PRENDERGAST AND FRIENDS IN MEXICO; EUGÉNIE PRENDERGAST WITH FRIEND AT OUTDOOR CAFÉ
28808,A.1.790.A,"SCENIC POSTCARD OF CUERNAVACA, MEXICO; BLACK AND WHITE"
28809,A.1.791,"ROBERT, A FRENCH SAILOR WHO VISITED THE PRENDERGASTS DURING WWII"
28810,A.1.792,SWEET BRIAR COLLEGE (WHERE ANTOINETTE MAYNARD ATTENDED SCHOOL)
28811,A.1.793,CHARLES PRENDERGAST AND ANTOINETTE MAYNARD BY CROOKED MILE ROAD HOUSE
28812,A.1.794,ANTOINETTE MAYNARD AT CROOKED MILE ROAD HOUSE
28813,A.1.795.A,"WINTER PARK, FLORIDA; PAUL MAYNARD, CHARLES PRENDERGAST, ANTOINETTE MAYNARD AND EUGÉNIE PRENDERGAST (L TO R)"
28814,A.1.796.A,"ANTOINETTE MAYNARD, CHARLES PRENDERGAST, AND EUGÉNIE PRENDERGAST AT OUTDOOR CAFÉ IN WINTER PARK, FLORIDA"
28815,A.1.728.B,UNKNOWN FRIENDS OR RELATIVES; TWO GIRLS
28816,A.1.728.C,UNKNOWN FRIENDS OR RELATIVES; THREE WOMEN IN FRONT OF BUILDING
28817,A.1.728.D,UNKNOWN FRIENDS OR RELATIVES; BEARDED MAN WITH HAT AND GLASSES
28818,A.1.728.E,UNKNOWN FRIENDS OR RELATIVES; TWO WOMEN OUTDOORS
28819,A.1.728.F,UNKNOWN FRIENDS OR RELATIVES; WOMAN IN HAT STANDING
28820,A.1.728.G,UNKNOWN FRIENDS OR RELATIVES; WOMAN STANDING
28821,A.1.728.H,UNKNOWN FRIENDS OR RELATIVES; BABY
28822,A.1.728.I,UNKNOWN FRIENDS OR RELATIVES; WOMAN SEATED WITH BABY
28823,A.1.728.J,UNKNOWN FRIENDS OR RELATIVES; BABY
28824,A.1.729.B,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES ON MOTORCYCLE
28825,A.1.729.C,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES READING
28826,A.1.729.D,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL AND SISTER
28827,A.1.729.E,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES ON MOTORCYCLE
28828,A.1.729.F,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES STANDING
28829,A.1.729.G,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES AND FRIEND AT A RIVER ON FISHING TRIP NEAR BARNARD CASTLE
28830,A.1.729.H,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES'S WORKPLACE
28831,A.1.729.I,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES STANDING
28832,A.1.729.J,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL STANDING
28833,A.1.729.K,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL STANDING
28834,A.1.729.L,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL SEATED
28835,A.1.729.M,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL STANDING
28836,A.1.729.N,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES SEATED NEXT TO BICYCLE
28837,A.1.729.O,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL SEATED OUTSIDE
28838,A.1.729.P,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL STANDING IN FRONT OF BUILDING
28839,A.1.729.Q,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; CHARLES AND ETHEL IN CAR
28840,A.1.729.R,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL
28841,A.1.729.S,SERIES OF CHARLES AND ETHEL GATENBY IN ENGLAND; ETHEL AND SISTER STANDING ON BRIDGE
28842,A.1.730.B,THE S/S FRANCE; EUGÉNIE PRENDERGAST SEATED ON BOARD
28843,A.1.730.C,THE S/S FRANCE; EUGÉNIE PRENDERGAST SEATED ON BOARD
28844,A.1.730.D,THE S/S FRANCE; SCENE ON BOARD SHIP
28845,A.1.731.B,"1930 SERIES INCLUDING VAN WYCK BROOKS, WALTER PACH, EUGÉNIE PRENDERGAST, GLADYS BROOKS, CHARLES PRENDERGAST, AND MRS. PACH"
28846,A.1.731.C,"1930 SERIES INCLUDING VAN WYCK BROOKS, WALTER PACH, EUGÉNIE PRENDERGAST, GLADYS BROOKS, CHARLES PRENDERGAST, AND MRS. PACH; WALTER PACH, EUGÉNIE PRENDERGAST, AND CHARLES PRENDERGAST"
28847,A.1.731.D,"1930 SERIES INCLUDING VAN WYCK BROOKS, WALTER PACH, EUGÉNIE PRENDERGAST, GLADYS BROOKS, CHARLES PRENDERGAST, AND MRS. PACH; MRS. PACH, CHARLES PRENDERGAST, EUGÉNIE PRENDERGAST, AND WALTER PACH"
28848,A.1.733.B,CHARLES PRENDERGAST
28849,A.1.734.B,EUGÉNIE PRENDERGAST
28850,A.1.734.C,EUGÉNIE PRENDERGAST
28851,A.1.734.D,EUGÉNIE PRENDERGAST
28852,A.1.735.B,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST SEATED AT OUTDOOR TABLE IN CARCASSONE
28853,A.1.735.C,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST SEATED AT OUTDOOR TABLE IN CARCASSONE
28854,A.1.735.D,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; CHARLES PRENDERGAST SEATED AT OUTDOOR TABLE IN CARCASSONE
28855,A.1.735.E,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; VIEW OF CARCASSONE
28856,A.1.735.F,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; VIEW OF CARCASSONE
28857,A.1.735.G,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; VIEW AT ST PAUL DE VENCE
28858,A.1.735.H,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; VIEW AT ST PAUL DE VENCE
28859,A.1.735.I,"EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; NIMES, LE PONT DU GARD"
28860,A.1.735.J,"EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; NIMES, LE PONT DU GARD"
28861,A.1.735.K,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; CHARLES PRENDERGAST READING OUTDOORS IN FRENCH ALPS
28862,A.1.735.L,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; CHARLES PRENDERGAST ON BENCH IN MONTE CARLO
28863,A.1.735.M,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; MONTE CARLO
28864,A.1.735.N,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; MONTE CARLO
28865,A.1.735.O,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; MONTE CARLO
28866,A.1.735.P,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST IN MONTE CARLO
28867,A.1.735.Q,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST IN MONTE CARLO
28868,A.1.735.R,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST IN MONTE CARLO
28869,A.1.735.S,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST AT BEACH IN MONTE CARLO
28870,A.1.735.T,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST AT BEACH IN MONTE CARLO
28871,A.1.735.U,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; CHARLES PRENDERGAST AT BEACH IN MONTE CARLO
28872,A.1.735.V,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; CHARLES PRENDERGAST AT BEACH IN MONTE CARLO
28873,A.1.735.W,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; CHARLES PRENDERGAST IN MONTE CARLO
28874,A.1.735.X,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; WATERFALL AT LA GRAVE DANS LES ALPES
28875,A.1.735.Y,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; EUGÉNIE PRENDERGAST SEATED AT WATERFALL AT LA GRAVE DANS LES ALPES
28876,A.1.735.Z,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; WATERFALL AT LA GRAVE DANS LES ALPES
28877,A.1.735.AA,EUGÉNIE AND CHARLES PRENDERGAST 1927 TOUR OF FRANCE AND MONACO; WATERFALL AT LA GRAVE DANS LES ALPES
28878,A.1.736.B,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; WOMAN STANDING IN FRONT OF HOUSE
28879,A.1.736.C,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; PIERRE VAN KEMMEL
28880,A.1.736.D,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; PIERRE VAN KEMMEL
28881,A.1.736.E,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; PIERRE VAN KEMMEL
28882,A.1.736.F,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; COUPLE IN COURTYARD
28883,A.1.736.G,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; COUPLE STANDING IN FRONT OF BUILDING
28884,A.1.736.H,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; GROUP STANDING IN GARDEN
28885,A.1.736.I,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; COUPLE STANDING IN GARDEN
28886,A.1.736.J,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; COUNTRYSIDE
28887,A.1.736.K,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; COUNTRYSIDE
28888,A.1.736.L,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; CHARLES PRENDERGAST SEATED OUTDOORS
28889,A.1.736.M,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; COUNTRYSIDE
28890,A.1.736.N,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; EUGÉNIE PRENDERGAST SEATED OUTSIDE
28891,A.1.736.O,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; WOMAN ON BENCH
28892,A.1.736.P,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; WOMAN ON BENCH
28893,A.1.736.Q,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; CHARLES PRENDERGAST SEATED OUTSIDE
28894,A.1.736.R,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; COUNTRYSIDE
28895,A.1.736.S,1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; EUGÉNIE AND CHARLES PRENDERGAST SEATED IN FRONT OF HOUSE
28896,A.1.736.T,"1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; EUGÉNIE AND CHARLES PRENDERGAST, AND WOMAN SEATED IN FRONT OF HOUSE"
28897,A.1.736.U,"1927-1929 SERIES OF EUGÉNIE AND CHARLES PRENDERGAST AND VANKEMMEL FAMILY MEMBERS IN FRANCE; EUGÉNIE AND CHARLES PRENDERGAST, AND WOMAN SEATED IN FRONT OF HOUSE"
28898,A.1.737.B,CHARLES PRENDERGAST; CARRYING TENNIS RACKETS
28899,A.1.737.C,CHARLES PRENDERGAST; PLAYING TENNIS
28900,A.1.738.B,PRENDERGAST CARS; CHARLES PRENDERGAST IN CAR
28901,A.1.738.C,PRENDERGAST CARS; CHARLES PRENDERGAST OUTSIDE OF CAR
